trading_symbol,exchange,type,name,instrument_key
GOLDM25JUN99600PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128206
EURINR25627100.5PE,NCD_FO,OPTCUR,EURINR,NCD_FO|8232
EURINR25627100.75CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8233
GOLDM25JUN99300PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128200
EURINR25627100.75PE,NCD_FO,OPTCUR,EURINR,NCD_FO|8234
GOLDM25JUN99400CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128201
EURINR25627101CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8235
GOLDM25JUN99400PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128202
EURINR25627100.25PE,NCD_FO,OPTCUR,EURINR,NCD_FO|8230
EURINR25627100.5CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8231
USDINR25JUN89.75CE,NCD_FO,OPTCUR,USDINR,NCD_FO|8229
MPHASIS25JUL2320PE,NSE_FO,OPTSTK,MPHASIS LIMITED,NSE_FO|114800
MPHASIS25JUL2360CE,NSE_FO,OPTSTK,MPHASIS LIMITED,NSE_FO|114801
EURINR25627100.25CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8225
GBPINR25704111.25PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8226
GBPINR25704111.5CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8227
GBPINR25704111.5PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8228
GOLDM25JUN100200PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128218
GOLDM25JUN100000PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128214
GOLDM25JUN100100CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128215
GOLDM25JUN100100PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128216
GOLDM25JUN100200CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128217
HDFCBANK25JUL1840PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95299
GOLDM25JUN99800PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128210
GOLDM25JUN99900CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128211
HDFCBANK25JUL1800PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95297
GOLDM25JUN99900PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128212
HDFCBANK25JUL1840CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95298
JPYINR2561359.5CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8246
GOLDM25JUN100000CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128213
GBPINR25704112CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8240
EURINR25627101PE,NCD_FO,OPTCUR,EURINR,NCD_FO|8241
USDINR25JUN89.75PE,NCD_FO,OPTCUR,USDINR,NCD_FO|8236
GBPINR25704111.75CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8238
GBPINR25704111.75PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8239
JPYINR2582261.75CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8290
JPYINR2582261.75PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8291
JPYINR2582262CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8292
EURINR25SEP101.5PE,NCD_FO,OPTCUR,EURINR,NCD_FO|8293
JPYINR2582262PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8298
JPYINR2582262.25CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8299
HDFCLIFE25JUN800CE,NSE_FO,OPTSTK,HDFC LIFE INS CO LTD,NSE_FO|95286
HDFCLIFE25JUN800PE,NSE_FO,OPTSTK,HDFC LIFE INS CO LTD,NSE_FO|95287
EURINR25SEP101.75CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8294
EURINR25SEP101.75PE,NCD_FO,OPTCUR,EURINR,NCD_FO|8295
EURINR25DEC101.5CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8296
USDINR2580182.25CE,NCD_FO,OPTCUR,USDINR,NCD_FO|8297
HDFCBANK25JUL1680PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95291
HDFCBANK25JUL1720CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95292
HDFCBANK25JUL1680CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95290
HDFCBANK25JUL1760PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95295
HDFCBANK25JUL1800CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95296
HDFCBANK25JUL1720PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95293
HDFCBANK25JUL1760CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|95294
HDFCLIFE25JUN790PE,NSE_FO,OPTSTK,HDFC LIFE INS CO LTD,NSE_FO|95282
USDINR2580181.75PE,NCD_FO,OPTCUR,USDINR,NCD_FO|8270
FORTIS25AUG720PE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95266
GBPINR25704113.25CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8276
FORTIS25AUG740CE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95267
GBPINR25704113.25PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8277
FORTIS25AUG720CE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95265
GBPINR25704112.75CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8272
GBPINR25704112.75PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8273
FORTIS25AUG740PE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95268
GBPINR25704113CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8274
FORTIS25AUG760CE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95269
GBPINR25704113PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8275
FORTIS25AUG760PE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95270
HDFCLIFE25JUN780PE,NSE_FO,OPTSTK,HDFC LIFE INS CO LTD,NSE_FO|95273
USDINR2580181.75CE,NCD_FO,OPTCUR,USDINR,NCD_FO|8269
HDFCLIFE25JUN790CE,NSE_FO,OPTSTK,HDFC LIFE INS CO LTD,NSE_FO|95274
FORTIS25AUG780CE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95271
FORTIS25AUG780PE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95272
USDINR2580182CE,NCD_FO,OPTCUR,USDINR,NCD_FO|8281
USDINR2580182PE,NCD_FO,OPTCUR,USDINR,NCD_FO|8282
FORTIS25AUG680CE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95255
FORTIS25AUG680PE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95256
FORTIS25AUG660CE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95253
JPYINR2582261.5PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8289
FORTIS25AUG660PE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95254
JPYINR2582261.25PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8283
JPYINR2582261.5CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8284
FORTIS25AUG700CE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95257
GBPINR25704113.5CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8285
FORTIS25AUG700PE,NSE_FO,OPTSTK,FORTIS HEALTHCARE LTD,NSE_FO|95258
EURINR25SEP101.5CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8286
HDFCLIFE25JUN770PE,NSE_FO,OPTSTK,HDFC LIFE INS CO LTD,NSE_FO|95260
HDFCLIFE25JUN780CE,NSE_FO,OPTSTK,HDFC LIFE INS CO LTD,NSE_FO|95261
GOLDM25JUN98700PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128188
GOLDM25JUN98800CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128189
GOLDM25JUN98600CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128185
NYKAA25AUG205CE,NSE_FO,OPTSTK,FSN E COMMERCE VENTURES,NSE_FO|124302
GOLDM25JUN98600PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128186
NYKAA25AUG205PE,NSE_FO,OPTSTK,FSN E COMMERCE VENTURES,NSE_FO|124303
GOLDM25JUN98700CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128187
071NSETEST36DECFUT,NSE_FO,FUTSTK,071NSETEST,NSE_FO|36702
061NSETEST36DECFUT,NSE_FO,FUTSTK,061NSETEST,NSE_FO|36700
MUTHOOTFIN25JUN1820PE,NSE_FO,OPTSTK,MUTHOOT FINANCE LIMITED,NSE_FO|114981
081NSETEST36DECFUT,NSE_FO,FUTSTK,081NSETEST,NSE_FO|36709
LT25JUN2560PE,NSE_FO,OPTSTK,LARSEN & TOUBRO LTD.,NSE_FO|114984
131NSETEST36DECFUT,NSE_FO,FUTSTK,131NSETEST,NSE_FO|36720
GOLDM25JUN99300CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128199
141NSETEST36DECFUT,NSE_FO,FUTSTK,141NSETEST,NSE_FO|36721
NYKAA25AUG210CE,NSE_FO,OPTSTK,FSN E COMMERCE VENTURES,NSE_FO|124311
GOLDM25JUN99100CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128195
NYKAA25AUG210PE,NSE_FO,OPTSTK,FSN E COMMERCE VENTURES,NSE_FO|124312
GOLDM25JUN99100PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128196
GOLDM25JUN99200CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128197
GOLDM25JUN99200PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128198
GOLDM25JUN98900CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128191
121NSETEST36DECFUT,NSE_FO,FUTSTK,121NSETEST,NSE_FO|36718
GOLDM25JUN98900PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128192
101NSETEST36DECFUT,NSE_FO,FUTSTK,101NSETEST,NSE_FO|36715
GOLDM25JUN99000CE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128193
111NSETEST36DECFUT,NSE_FO,FUTSTK,111NSETEST,NSE_FO|36716
GOLDM25JUN99000PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128194
091NSETEST36DECFUT,NSE_FO,FUTSTK,091NSETEST,NSE_FO|36713
GOLDM25JUN98800PE,NSE_COM,OPTFUT,GOLDM,NSE_COM|128190
MUTHOOTFIN25JUN1900CE,NSE_FO,OPTSTK,MUTHOOT FINANCE LIMITED,NSE_FO|114992
MUTHOOTFIN25JUN1900PE,NSE_FO,OPTSTK,MUTHOOT FINANCE LIMITED,NSE_FO|114993
LTF25JUL197.5CE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|114990
SOLARINDS25JUN16000CE,NSE_FO,OPTSTK,SOLAR INDUSTRIES (I) LTD,NSE_FO|138940
LTF25JUL197.5PE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|114991
LTF25JUL207.5CE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|114996
SOLARINDS25JUN16000PE,NSE_FO,OPTSTK,SOLAR INDUSTRIES (I) LTD,NSE_FO|138941
LTF25JUL207.5PE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|114997
SOLARINDS25JUN17000CE,NSE_FO,OPTSTK,SOLAR INDUSTRIES (I) LTD,NSE_FO|138942
LTF25JUL202.5CE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|114994
SOLARINDS25JUN17000PE,NSE_FO,OPTSTK,SOLAR INDUSTRIES (I) LTD,NSE_FO|138943
LTF25JUL202.5PE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|114995
151NSETEST36DECFUT,NSE_FO,FUTSTK,151NSETEST,NSE_FO|36724
161NSETEST36DECFUT,NSE_FO,FUTSTK,161NSETEST,NSE_FO|36725
IEX25JUN197.5CE,NSE_FO,OPTSTK,INDIAN ENERGY EXC LTD,NSE_FO|100308
IEX25JUN197.5PE,NSE_FO,OPTSTK,INDIAN ENERGY EXC LTD,NSE_FO|100309
IEX25JUN192.5PE,NSE_FO,OPTSTK,INDIAN ENERGY EXC LTD,NSE_FO|100307
IDFCFIRSTB25JUN74CE,NSE_FO,OPTSTK,IDFC FIRST BANK LIMITED,NSE_FO|36735
IDFCFIRSTB25JUN74PE,NSE_FO,OPTSTK,IDFC FIRST BANK LIMITED,NSE_FO|36736
GBPINR25AUG109.5PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|13280
HFCL25AUG82CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100379
TITAN25JUL3580CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138909
USDINR25AUG79.25CE,NCD_FO,OPTCUR,USDINR,NCD_FO|13283
USDINR25AUG79.25PE,NCD_FO,OPTCUR,USDINR,NCD_FO|13284
TITAN25JUL3620PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138912
TITAN25JUL3660CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138913
TITAN25JUL3660PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138914
TITAN25JUL3700CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138915
TITAN25JUL3700PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138916
TITAN25JUL3740CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138917
TITAN25JUL3740PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138918
TITAN25JUL3780CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138919
TITAN25JUL3580PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138910
TITAN25JUL3620CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138911
EURINR25AUG90.75PE,NCD_FO,OPTCUR,EURINR,NCD_FO|13270
HFCL25AUG80CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100362
GBPINR25AUG109PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|13276
HFCL25AUG80PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100363
GBPINR25AUG109.25CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|13277
GBPINR25AUG109.25PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|13278
GBPINR25AUG109.5CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|13279
GBPINR25808109CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|13273
GBPINR25808109PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|13274
GBPINR25AUG109CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|13275
TITAN25JUL3460CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138901
TITAN25JUL3460PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138902
TITAN25JUL3500CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138903
TITAN25JUL3500PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138904
TITAN25JUL3540CE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138905
TITAN25JUL3540PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138907
TITAN25JUL3420PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138900
HFCL25AUG76CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100352
IEX25JUN202.5CE,NSE_FO,OPTSTK,INDIAN ENERGY EXC LTD,NSE_FO|100350
HFCL25AUG76PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100353
SOLARINDS25JUN15000CE,NSE_FO,OPTSTK,SOLAR INDUSTRIES (I) LTD,NSE_FO|138936
SOLARINDS25JUN15000PE,NSE_FO,OPTSTK,SOLAR INDUSTRIES (I) LTD,NSE_FO|138937
SOLARINDS25JUN15500CE,NSE_FO,OPTSTK,SOLAR INDUSTRIES (I) LTD,NSE_FO|138938
EURINR25AUG90.75CE,NCD_FO,OPTCUR,EURINR,NCD_FO|13269
SOLARINDS25JUN15500PE,NSE_FO,OPTSTK,SOLAR INDUSTRIES (I) LTD,NSE_FO|138939
TITAN25JUL3780PE,NSE_FO,OPTSTK,TITAN COMPANY LIMITED,NSE_FO|138920
INDUSINDBK25JUN860CE,NSE_FO,OPTSTK,INDUSIND BANK LIMITED,NSE_FO|36797
RELIANCE25JUN1290PE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124387
RELIANCE25JUN1310CE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124388
NIFTY29DEC24000CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|61748
NIFTY29DEC24000PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|61749
NIFTY29DEC23000CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|61746
NIFTY29DEC23000PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|61747
NIFTY29DEC22000CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|61744
NIFTY29DEC22000PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|61745
CDSL25JUL1920PE,NSE_FO,OPTSTK,CENTRAL DEPO SER (I) LTD,NSE_FO|46109
CDSL25JUN1880PE,NSE_FO,OPTSTK,CENTRAL DEPO SER (I) LTD,NSE_FO|46107
CDSL25JUL1920CE,NSE_FO,OPTSTK,CENTRAL DEPO SER (I) LTD,NSE_FO|46108
CUMMINSIND25JUN2650PE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85728
CUMMINSIND25JUN2450PE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85724
INDUSINDBK25JUN860PE,NSE_FO,OPTSTK,INDUSIND BANK LIMITED,NSE_FO|36799
MIDCPNIFTY25JUN14800CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61733
MIDCPNIFTY25JUN14800PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61734
MIDCPNIFTY25JUN14700CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61731
MIDCPNIFTY25JUN14700PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61732
MIDCPNIFTY25JUN14600PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61730
HFCL25AUG92PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100393
HFCL25AUG94PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100399
HFCL25AUG94CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100398
HFCL25AUG92CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100390
CONCOR25JUL900CE,NSE_FO,OPTSTK,CONTAINER CORP OF IND LTD,NSE_FO|46145
CONCOR25JUL900PE,NSE_FO,OPTSTK,CONTAINER CORP OF IND LTD,NSE_FO|46147
HFCL25AUG86CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100384
HFCL25AUG86PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100385
HFCL25AUG84PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100382
HFCL25AUG90CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100388
HFCL25AUG90PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100389
HFCL25AUG88CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100386
HFCL25AUG88PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100387
HFCL25AUG82PE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100380
HFCL25AUG84CE,NSE_FO,OPTSTK,HFCL LIMITED,NSE_FO|100381
RELIANCE25JUN1230PE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124348
RELIANCE25JUN1250CE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124349
MIDCPNIFTY25JUN14000PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61708
MIDCPNIFTY25JUN14100CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61709
RELIANCE25JUN1230CE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124347
MIDCPNIFTY25JUN13900PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61706
MIDCPNIFTY25JUN14000CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61707
MIDCPNIFTY25JUN13800PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61704
MIDCPNIFTY25JUN13900CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61705
MIDCPNIFTY25JUN13775PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61702
MIDCPNIFTY25JUN13800CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61703
MIDCPNIFTY25JUN13750PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61700
MIDCPNIFTY25JUN13775CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61701
RELIANCE25JUN1270CE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124351
RELIANCE25JUN1270PE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124352
RELIANCE25JUN1290CE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124353
RELIANCE25JUN1250PE,NSE_FO,OPTSTK,RELIANCE INDUSTRIES LTD,NSE_FO|124350
NYKAA25AUG220CE,NSE_FO,OPTSTK,FSN E COMMERCE VENTURES,NSE_FO|124362
NYKAA25AUG220PE,NSE_FO,OPTSTK,FSN E COMMERCE VENTURES,NSE_FO|124363
MIDCPNIFTY25JUN14500PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61728
MIDCPNIFTY25JUN14600CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61729
BANKNIFTY25SEP40500PE,NSE_FO,OPTIDX,BANKNIFTY,NSE_FO|61722
NYKAA25AUG215CE,NSE_FO,OPTSTK,FSN E COMMERCE VENTURES,NSE_FO|124360
BANKNIFTY25SEP42000CE,NSE_FO,OPTIDX,BANKNIFTY,NSE_FO|61723
NYKAA25AUG215PE,NSE_FO,OPTSTK,FSN E COMMERCE VENTURES,NSE_FO|124361
CDSL25JUN1700CE,NSE_FO,OPTSTK,CENTRAL DEPO SER (I) LTD,NSE_FO|46101
CDSL25JUN1700PE,NSE_FO,OPTSTK,CENTRAL DEPO SER (I) LTD,NSE_FO|46102
BANKNIFTY25SEP40500CE,NSE_FO,OPTIDX,BANKNIFTY,NSE_FO|61721
CDSL25JUN1880CE,NSE_FO,OPTSTK,CENTRAL DEPO SER (I) LTD,NSE_FO|46103
OFSS25JUN10400PE,NSE_FO,OPTSTK,ORACLE FIN SERV SOFT LTD.,NSE_FO|46104
OFSS25JUN10400CE,NSE_FO,OPTSTK,ORACLE FIN SERV SOFT LTD.,NSE_FO|46100
MIDCPNIFTY25JUN14500CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61717
MIDCPNIFTY25JUN14400CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61715
MIDCPNIFTY25JUN14400PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61716
MIDCPNIFTY25JUN14300CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61713
MIDCPNIFTY25JUN14300PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61714
MIDCPNIFTY25JUN14200CE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61711
MIDCPNIFTY25JUN14200PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61712
MIDCPNIFTY25JUN14100PE,NSE_FO,OPTIDX,MIDCPNIFTY,NSE_FO|61710
BAJFINANCE25JUL10800CE,NSE_FO,OPTSTK,BAJAJ FINANCE LIMITED,NSE_FO|71156
BAJFINANCE25JUL10800PE,NSE_FO,OPTSTK,BAJAJ FINANCE LIMITED,NSE_FO|71157
AXISBANK25JUN920PE,NSE_FO,OPTSTK,AXIS BANK LIMITED,NSE_FO|71167
USDINR2562083.875PE,NCD_FO,OPTCUR,USDINR,NCD_FO|8300
GBPINR25704113.5PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8301
AXISBANK25JUN900PE,NSE_FO,OPTSTK,AXIS BANK LIMITED,NSE_FO|71138
CUMMINSIND25JUN3350PE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85775
CUMMINSIND25JUN3450CE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85776
CUMMINSIND25JUN3450PE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85777
CUMMINSIND25JUN3550CE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85778
CUMMINSIND25JUN3150PE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85771
CUMMINSIND25JUN3250CE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85772
CUMMINSIND25JUN3250PE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85773
CUMMINSIND25JUN3350CE,NSE_FO,OPTSTK,CUMMINS INDIA LTD,NSE_FO|85774
BAJFINANCE25JUL10400PE,NSE_FO,OPTSTK,BAJAJ FINANCE LIMITED,NSE_FO|71149
BAJFINANCE25JUL10200CE,NSE_FO,OPTSTK,BAJAJ FINANCE LIMITED,NSE_FO|71146
BAJFINANCE25JUL10200PE,NSE_FO,OPTSTK,BAJAJ FINANCE LIMITED,NSE_FO|71147
BAJFINANCE25JUL10400CE,NSE_FO,OPTSTK,BAJAJ FINANCE LIMITED,NSE_FO|71148
BAJFINANCE25JUL10600CE,NSE_FO,OPTSTK,BAJAJ FINANCE LIMITED,NSE_FO|71150
BAJFINANCE25JUL10600PE,NSE_FO,OPTSTK,BAJAJ FINANCE LIMITED,NSE_FO|71151
JPYINR2582262.5PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8331
GBPINR25704115CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8332
GBPINR25704115PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8333
AXISBANK25JUN880PE,NSE_FO,OPTSTK,AXIS BANK LIMITED,NSE_FO|71115
GBPINR25704115.25CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8334
JPYINR2582262.5CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|8330
GBPINR25704114.75CE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8324
GBPINR25704114.75PE,NCD_FO,OPTCUR,GBPINR,NCD_FO|8325
EURINR26MAR101PE,NCD_FO,OPTCUR,EURINR,NCD_FO|8326
EURINR26MAR101.25CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8327
EURINR26MAR101.75CE,NCD_FO,OPTCUR,EURINR,NCD_FO|8342
